itemsName,itemsQuantity,itemsPrice,storeLocation,customerGender,customerAge,customerEmail,customerSatisfaction,saleDate,purchaseMethod,couponUsed
pens,2,51.71,Denver,M,36,ofloko@fih.fo,3,2016-11-07T19:16:23.856Z,In store,False
notepad,3,9.48,Denver,M,36,ofloko@fih.fo,3,2016-11-07T19:16:23.856Z,In store,False
binder,6,24.84,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
notepad,4,18.77,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
pens,3,70.64,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
laptop,5,1314.97,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
envelopes,10,12.31,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
printer paper,1,13.96,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
notepad,2,14.47,Seattle,M,65,uf@cebru.do,5,2014-07-10T17:50:07.603Z,Phone,False
pens,1,9.66,Austin,M,41,wagsovril@faigobi.ge,5,2015-01-05T18:49:17.13Z,In store,False
envelopes,7,10.15,Austin,M,41,wagsovril@faigobi.ge,5,2015-01-05T18:49:17.13Z,In store,False
notepad,3,16.11,Denver,F,23,mihnic@zow.rw,2,2017-05-05T10:22:36.881Z,Phone,False
pens,3,74.11,Denver,F,23,mihnic@zow.rw,2,2017-05-05T10:22:36.881Z,Phone,False
notepad,5,26.97,Denver,F,23,mihnic@zow.rw,2,2017-05-05T10:22:36.881Z,Phone,False
binder,7,24.07,Denver,F,23,mihnic@zow.rw,2,2017-05-05T10:22:36.881Z,Phone,False
laptop,4,1160.89,Denver,F,23,mihnic@zow.rw,2,2017-05-05T10:22:36.881Z,Phone,False
notepad,2,10.95,Seattle,M,54,ma@mugobe.tr,4,2016-09-03T00:23:55.274Z,Online,True
envelopes,10,7.19,Seattle,M,54,ma@mugobe.tr,4,2016-09-03T00:23:55.274Z,Online,True
binder,5,17.65,Seattle,M,54,ma@mugobe.tr,4,2016-09-03T00:23:55.274Z,Online,True
laptop,4,1491.76,Seattle,M,54,ma@mugobe.tr,4,2016-09-03T00:23:55.274Z,Online,True
notepad,4,26.64,Seattle,M,54,ma@mugobe.tr,4,2016-09-03T00:23:55.274Z,Online,True
binder,3,23.9,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
pens,3,12.66,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
binder,5,14.1,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
notepad,4,5.06,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
pens,3,59.14,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
notepad,5,31.72,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
envelopes,3,7.66,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
envelopes,5,5.46,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
backpack,5,108.38,London,M,27,maal@rahog.pn,4,2013-10-25T13:14:22.197Z,Online,False
backpack,5,119.52,Denver,F,57,uwubi@gop.ci,1,2016-05-03T16:26:21.243Z,Online,True
notepad,3,12.13,Denver,F,57,uwubi@gop.ci,1,2016-05-03T16:26:21.243Z,Online,True
envelopes,5,19.84,Seattle,F,47,dogbu@ti.kg,5,2017-03-02T13:48:45.345Z,Online,False
pens,1,7.25,Seattle,F,47,dogbu@ti.kg,5,2017-03-02T13:48:45.345Z,Online,False
pens,1,14.67,Seattle,F,47,dogbu@ti.kg,5,2017-03-02T13:48:45.345Z,Online,False
notepad,1,16.64,Seattle,F,47,dogbu@ti.kg,5,2017-03-02T13:48:45.345Z,Online,False
pens,4,9.81,Seattle,M,33,caremlo@hef.md,4,2013-02-04T08:12:59.54Z,In store,False
pens,2,11.45,Seattle,M,33,caremlo@hef.md,4,2013-02-04T08:12:59.54Z,In store,False
backpack,2,175.28,Seattle,M,33,caremlo@hef.md,4,2013-02-04T08:12:59.54Z,In store,False
notepad,2,38.96,Seattle,M,33,caremlo@hef.md,4,2013-02-04T08:12:59.54Z,In store,False
backpack,5,176.38,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
binder,9,13.56,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
binder,1,26.33,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
envelopes,10,14.87,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
notepad,1,26.61,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
pens,1,63.46,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
printer paper,8,27.94,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
notepad,2,32.1,New York,F,39,casherim@najuvoze.sh,5,2016-09-30T04:58:52.091Z,In store,False
pens,1,51.36,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
backpack,5,162.37,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
notepad,3,11.28,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
envelopes,7,15.48,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
printer paper,6,45.28,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
binder,4,23.25,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
notepad,4,20.54,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
notepad,1,37.32,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
laptop,5,409.28,Denver,M,46,daafvuz@bacijkag.il,5,2016-11-03T03:08:17.191Z,In store,False
pens,2,53.91,London,F,74,opevac@ludawar.hu,3,2015-05-01T12:07:27.924Z,Online,False
binder,3,10.33,London,F,74,opevac@ludawar.hu,3,2015-05-01T12:07:27.924Z,Online,False
notepad,2,32.52,London,F,74,opevac@ludawar.hu,3,2015-05-01T12:07:27.924Z,Online,False
printer paper,5,32.97,London,F,74,opevac@ludawar.hu,3,2015-05-01T12:07:27.924Z,Online,False
notepad,1,30.35,London,F,74,opevac@ludawar.hu,3,2015-05-01T12:07:27.924Z,Online,False
notepad,1,12.02,Seattle,F,65,utnop@bo.tt,3,2015-08-20T14:35:55.07Z,In store,False
laptop,2,742.66,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
binder,7,28.29,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
binder,8,15.2,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
notepad,2,12.21,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
notepad,3,6.51,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
pens,5,74.28,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
notepad,5,36.95,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
printer paper,3,28.02,Denver,M,37,lej@bo.ax,5,2013-07-29T18:19:09.196Z,In store,False
pens,5,63.79,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
notepad,1,5.25,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
envelopes,4,22.01,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
binder,5,19.7,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
notepad,2,24.39,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
backpack,3,196.39,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
laptop,4,457.19,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
printer paper,8,32.86,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
pens,4,52.41,New York,F,45,ber@cozuw.au,2,2015-07-19T08:51:08.449Z,In store,False
printer paper,10,43.5,London,F,58,jep@we.us,5,2014-02-19T13:34:04.224Z,In store,False
binder,5,14.76,London,F,58,jep@we.us,5,2014-02-19T13:34:04.224Z,In store,False
notepad,2,8.69,London,F,58,jep@we.us,5,2014-02-19T13:34:04.224Z,In store,False
laptop,1,1034.79,London,F,58,jep@we.us,5,2014-02-19T13:34:04.224Z,In store,False
notepad,5,11.57,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
binder,5,26.9,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
pens,5,73.12,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
printer paper,3,26.62,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
pens,5,19.1,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
envelopes,5,13.87,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
backpack,4,43.08,London,F,45,bicpew@tu.tl,5,2015-01-11T16:46:15.538Z,In store,False
backpack,2,79.58,Seattle,F,35,efilajug@vedo.vn,4,2015-08-03T03:54:36.907Z,Online,False
notepad,4,15.78,Seattle,F,35,efilajug@vedo.vn,4,2015-08-03T03:54:36.907Z,Online,False
notepad,1,31.96,Denver,F,36,dehu@kowovdum.sm,4,2013-01-31T08:18:30.343Z,Phone,True
binder,2,25.23,Denver,F,36,dehu@kowovdum.sm,4,2013-01-31T08:18:30.343Z,Phone,True
notepad,4,12.64,Denver,F,36,dehu@kowovdum.sm,4,2013-01-31T08:18:30.343Z,Phone,True
envelopes,3,23.86,Denver,F,36,dehu@kowovdum.sm,4,2013-01-31T08:18:30.343Z,Phone,True
notepad,1,10.16,Denver,F,45,cunevuus@soabpo.sl,3,2014-05-01T19:06:36.911Z,Phone,False
envelopes,3,14.37,Denver,M,33,foparemi@cibigban.gl,5,2017-11-29T06:10:40.856Z,In store,False
notepad,3,12.31,Denver,M,33,foparemi@cibigban.gl,5,2017-11-29T06:10:40.856Z,In store,False
envelopes,8,15.43,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
pens,1,55.36,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
pens,3,70.23,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
envelopes,5,12.53,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
binder,9,24.54,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
notepad,4,18.24,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
notepad,5,33.21,Seattle,F,58,cifim@bo.re,5,2013-06-23T00:49:58.109Z,Phone,False
notepad,1,36.98,Austin,M,75,awido@sobuug.ug,4,2016-06-16T16:15:44.154Z,Online,False
printer paper,2,29.09,Austin,M,75,awido@sobuug.ug,4,2016-06-16T16:15:44.154Z,Online,False
pens,2,65.31,Austin,M,75,awido@sobuug.ug,4,2016-06-16T16:15:44.154Z,Online,False
pens,5,52.62,Austin,M,75,awido@sobuug.ug,4,2016-06-16T16:15:44.154Z,Online,False
envelopes,9,17.3,Austin,M,75,awido@sobuug.ug,4,2016-06-16T16:15:44.154Z,Online,False
binder,4,22.58,Austin,M,75,awido@sobuug.ug,4,2016-06-16T16:15:44.154Z,Online,False
notepad,2,5.67,New York,F,63,do@jurozvuf.fo,4,2015-04-14T02:34:40.094Z,Online,False
envelopes,8,16.64,New York,F,63,do@jurozvuf.fo,4,2015-04-14T02:34:40.094Z,Online,False
backpack,3,164.31,New York,F,63,do@jurozvuf.fo,4,2015-04-14T02:34:40.094Z,Online,False
pens,1,27.49,Seattle,M,26,muba@as.io,5,2015-07-04T05:18:54.77Z,In store,False
laptop,5,896.63,Seattle,M,26,muba@as.io,5,2015-07-04T05:18:54.77Z,In store,False
pens,5,24.46,Seattle,M,26,muba@as.io,5,2015-07-04T05:18:54.77Z,In store,False
notepad,3,23.25,Seattle,F,74,ce@zugij.ws,4,2015-01-02T16:29:41.368Z,In store,False
printer paper,9,12.58,Seattle,F,74,ce@zugij.ws,4,2015-01-02T16:29:41.368Z,In store,False
pens,2,19.28,Seattle,F,74,ce@zugij.ws,4,2015-01-02T16:29:41.368Z,In store,False
binder,5,11.89,Denver,M,68,kigzo@uti.vi,4,2016-10-26T04:09:33.019Z,In store,False
pens,4,70.05,Denver,M,68,kigzo@uti.vi,4,2016-10-26T04:09:33.019Z,In store,False
envelopes,8,19.96,Denver,M,68,kigzo@uti.vi,4,2016-10-26T04:09:33.019Z,In store,False
notepad,3,31.42,Denver,M,68,kigzo@uti.vi,4,2016-10-26T04:09:33.019Z,In store,False
envelopes,6,21.37,Denver,M,68,kigzo@uti.vi,4,2016-10-26T04:09:33.019Z,In store,False
laptop,1,1272.65,Denver,M,68,kigzo@uti.vi,4,2016-10-26T04:09:33.019Z,In store,False
pens,2,61.35,Austin,M,25,kulalow@ribubasoc.tw,1,2013-04-15T18:52:31.361Z,In store,False
binder,10,25.55,Austin,M,25,kulalow@ribubasoc.tw,1,2013-04-15T18:52:31.361Z,In store,False
pens,1,49.13,Austin,M,25,kulalow@ribubasoc.tw,1,2013-04-15T18:52:31.361Z,In store,False
envelopes,2,12.22,Austin,M,25,kulalow@ribubasoc.tw,1,2013-04-15T18:52:31.361Z,In store,False
pens,2,11.83,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
laptop,4,1332.34,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
notepad,1,28.41,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
pens,3,49.96,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
binder,1,17.87,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
backpack,1,69.39,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
binder,4,12.89,New York,M,19,il@lizi.ie,2,2017-01-13T21:38:20.269Z,Online,False
printer paper,10,43.85,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
backpack,1,168.19,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
laptop,3,1148.34,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
pens,3,57.34,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
binder,5,29.3,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
notepad,5,39.24,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
notepad,3,38.23,Denver,F,28,has@pi.gf,5,2016-06-22T08:25:02.856Z,In store,False
pens,3,69.7,Denver,F,25,zis@fop.net,4,2014-09-18T03:22:29.753Z,In store,False
notepad,2,13.79,Denver,F,25,zis@fop.net,4,2014-09-18T03:22:29.753Z,In store,False
notepad,2,19.18,Denver,F,25,zis@fop.net,4,2014-09-18T03:22:29.753Z,In store,False
binder,9,11.64,London,F,37,guipcew@bicurvuw.co,4,2015-12-13T00:06:58.583Z,Online,False
envelopes,4,10.15,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
binder,6,27.15,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
laptop,3,1456.58,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
notepad,1,19.23,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
notepad,4,21.29,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
backpack,4,194.65,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
binder,7,12.74,Denver,F,36,ju@vabiguk.ps,5,2013-09-10T12:42:33.696Z,Online,False
envelopes,6,18.09,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
binder,7,13.86,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
binder,6,29.16,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
pens,1,78.51,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
laptop,2,1199.99,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
notepad,1,39.72,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
notepad,1,11.5,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
envelopes,10,5.87,Denver,M,44,weh@oshe.at,5,2016-10-31T03:32:09.284Z,In store,False
binder,7,14.98,Seattle,F,31,zu@podge.is,4,2014-09-20T18:59:45.186Z,Online,True
envelopes,5,5.5,Seattle,F,31,zu@podge.is,4,2014-09-20T18:59:45.186Z,Online,True
binder,9,24.67,Seattle,F,31,zu@podge.is,4,2014-09-20T18:59:45.186Z,Online,True
notepad,2,18.16,Seattle,F,31,zu@podge.is,4,2014-09-20T18:59:45.186Z,Online,True
laptop,1,927.43,Seattle,F,31,zu@podge.is,4,2014-09-20T18:59:45.186Z,Online,True
printer paper,8,37.37,Seattle,F,31,zu@podge.is,4,2014-09-20T18:59:45.186Z,Online,True
backpack,5,81.93,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
notepad,2,32.07,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
laptop,5,489.56,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
envelopes,10,24.41,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
binder,7,29.94,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
printer paper,5,44.8,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
notepad,1,27.15,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
binder,1,20.62,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
notepad,3,9.63,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
pens,2,23.74,New York,M,66,ufaeno@wusazdo.tr,5,2015-07-01T23:31:46.795Z,Online,True
binder,6,21.43,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
pens,1,70.67,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
notepad,1,17.6,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
notepad,1,10.87,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
notepad,1,35.99,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
laptop,1,1410.45,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
backpack,5,90.28,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
printer paper,5,14.08,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
envelopes,10,5.27,Denver,M,55,sesrigur@rali.mz,4,2013-12-31T08:45:06.586Z,Online,False
notepad,5,24.46,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
binder,1,13.0,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
laptop,4,1262.63,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
pens,1,16.94,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
notepad,5,31.07,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
envelopes,8,24.47,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
pens,1,40.01,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
notepad,4,20.58,Austin,F,27,jipoil@ide.vu,4,2017-02-13T21:26:28.31Z,In store,False
binder,2,11.8,New York,F,45,por@enivako.sj,5,2017-12-25T16:19:53.477Z,Online,False
laptop,3,1529.86,New York,F,45,por@enivako.sj,5,2017-12-25T16:19:53.477Z,Online,False
notepad,1,17.36,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
envelopes,1,18.96,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
laptop,5,1041.1,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
envelopes,8,9.71,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
binder,9,21.21,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
notepad,4,27.17,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
pens,1,23.06,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
pens,4,6.41,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
backpack,5,74.84,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
binder,7,22.6,Seattle,F,26,focdob@purjo.io,5,2016-08-22T11:09:41.816Z,In store,False
laptop,1,1438.19,Denver,M,41,ji@le.fr,5,2015-06-13T12:57:18.09Z,In store,False
notepad,4,30.52,Denver,M,41,ji@le.fr,5,2015-06-13T12:57:18.09Z,In store,False
notepad,1,36.41,New York,M,65,omapi@lutica.et,5,2015-11-01T21:43:52.137Z,In store,False
notepad,3,31.24,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
binder,2,16.18,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
pens,1,9.86,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
binder,7,22.57,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
laptop,5,883.03,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
notepad,2,21.0,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
printer paper,8,38.71,Seattle,M,41,utafopi@fapvug.ax,4,2016-10-17T15:04:45.993Z,Online,False
laptop,1,1214.02,Denver,M,45,he@ujfo.sh,5,2015-05-29T17:06:49.835Z,Online,True
envelopes,6,11.26,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
binder,4,20.8,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
pens,5,61.69,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
printer paper,3,40.91,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
envelopes,1,7.54,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
notepad,1,24.8,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
binder,7,27.72,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
notepad,1,10.86,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
backpack,4,79.07,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
laptop,4,1402.3,New York,M,19,doticrof@mewfozsi.je,1,2013-01-18T02:49:06.186Z,In store,True
backpack,3,46.95,New York,F,48,lo@afnaz.ye,5,2017-05-06T09:41:41.073Z,In store,False
printer paper,8,32.06,New York,F,48,lo@afnaz.ye,5,2017-05-06T09:41:41.073Z,In store,False
binder,8,21.37,New York,F,48,lo@afnaz.ye,5,2017-05-06T09:41:41.073Z,In store,False
laptop,3,1183.13,New York,F,48,lo@afnaz.ye,5,2017-05-06T09:41:41.073Z,In store,False
notepad,1,25.26,New York,F,48,lo@afnaz.ye,5,2017-05-06T09:41:41.073Z,In store,False
envelopes,3,13.05,New York,F,48,lo@afnaz.ye,5,2017-05-06T09:41:41.073Z,In store,False
notepad,5,26.98,Seattle,M,69,borefji@ner.tk,5,2013-03-05T01:58:37.428Z,Online,False
notepad,4,28.62,Seattle,M,69,borefji@ner.tk,5,2013-03-05T01:58:37.428Z,Online,False
printer paper,5,38.6,Seattle,M,69,borefji@ner.tk,5,2013-03-05T01:58:37.428Z,Online,False
laptop,5,1024.2,New York,F,65,mas@nu.mt,1,2017-07-12T08:32:35.488Z,In store,False
notepad,2,10.47,New York,F,65,mas@nu.mt,1,2017-07-12T08:32:35.488Z,In store,False
notepad,4,24.14,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
notepad,4,32.17,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
envelopes,7,22.09,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
notepad,2,28.79,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
envelopes,10,23.15,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
binder,10,29.15,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
pens,1,59.57,London,M,51,huje@wedtil.gu,4,2013-08-09T23:21:26.741Z,Online,False
envelopes,7,21.86,Denver,M,51,epajir@rizasro.ie,4,2016-10-22T01:50:40.746Z,Phone,False
pens,3,65.38,Denver,M,51,epajir@rizasro.ie,4,2016-10-22T01:50:40.746Z,Phone,False
notepad,5,9.05,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
backpack,3,45.44,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
notepad,5,31.7,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
envelopes,7,9.25,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
binder,4,13.72,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
envelopes,8,12.1,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
notepad,5,11.51,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
printer paper,5,31.42,London,F,56,zema@bokpis.net,5,2016-07-15T19:11:42.745Z,Online,False
printer paper,7,35.11,Seattle,M,23,le@egiluh.hk,2,2017-05-16T07:28:01.297Z,Online,False
pens,2,31.72,Seattle,M,23,le@egiluh.hk,2,2017-05-16T07:28:01.297Z,Online,False
binder,10,12.48,Seattle,M,23,le@egiluh.hk,2,2017-05-16T07:28:01.297Z,Online,False
backpack,5,88.87,Seattle,M,23,le@egiluh.hk,2,2017-05-16T07:28:01.297Z,Online,False
notepad,3,8.34,Seattle,M,23,le@egiluh.hk,2,2017-05-16T07:28:01.297Z,Online,False
